Domain,Area,Element,Item,Year,Source,Value
"Emissions from Livestock","Cabo Verde","Stocks","Goats","2021","FAO TIER 1","143619"
"Emissions from Livestock","Cabo Verde","Stocks","Horses","2021","FAO TIER 1","581"
"Emissions from Livestock","Cabo Verde","Stocks","Mules and hinnies","2021","FAO TIER 1","1922"
"Emissions from Livestock","Cabo Verde","Stocks","Sheep","2021","FAO TIER 1","17548"
"Emissions from Livestock","Cabo Verde","Stocks","Swine, breeding","2021","FAO TIER 1","6904"
"Emissions from Livestock","Cabo Verde","Stocks","Swine, market","2021","FAO TIER 1","62140"
"Emissions from Livestock","Cambodia","Stocks","Buffalo","2021","FAO TIER 1","675264"
"Emissions from Livestock","Cambodia","Stocks","Cattle, dairy","2021","FAO TIER 1","117496"
"Emissions from Livestock","Cambodia","Stocks","Cattle, non-dairy","2021","FAO TIER 1","2578467"
"Emissions from Livestock","Cambodia","Stocks","Chickens, broilers","2021","FAO TIER 1","7712682"
"Emissions from Livestock","Cambodia","Stocks","Chickens, layers","2021","FAO TIER 1","5022222"
"Emissions from Livestock","Cambodia","Stocks","Ducks","2021","FAO TIER 1","8948191"
"Emissions from Livestock","Cambodia","Stocks","Horses","2021","FAO TIER 1","32184"
"Emissions from Livestock","Cambodia","Stocks","Swine, breeding","2021","FAO TIER 1","207382"
"Emissions from Livestock","Cambodia","Stocks","Swine, market","2021","FAO TIER 1","1866434"
"Emissions from Livestock","Cameroon","Stocks","Asses","2021","FAO TIER 1","40083"
"Emissions from Livestock","Cameroon","Stocks","Cattle, dairy","2021","FAO TIER 1","308293"
"Emissions from Livestock","Cameroon","Stocks","Cattle, non-dairy","2021","FAO TIER 1","5921507"
"Emissions from Livestock","Cameroon","Stocks","Chickens, broilers","2021","FAO TIER 1","51642501"
"Emissions from Livestock","Cameroon","Stocks","Chickens, layers","2021","FAO TIER 1","4529753"
"Emissions from Livestock","Cameroon","Stocks","Goats","2021","FAO TIER 1","5652754"
"Emissions from Livestock","Cameroon","Stocks","Horses","2021","FAO TIER 1","17145"
"Emissions from Livestock","Cameroon","Stocks","Sheep","2021","FAO TIER 1","3653784"
"Emissions from Livestock","Cameroon","Stocks","Swine, breeding","2021","FAO TIER 1","192681"
"Emissions from Livestock","Cameroon","Stocks","Swine, market","2021","FAO TIER 1","1734130"
"Emissions from Livestock","Canada","Stocks","Cattle, dairy","2021","FAO TIER 1","981300"
"Emissions from Livestock","Canada","Stocks","Cattle, non-dairy","2021","FAO TIER 1","10076629"
"Emissions from Livestock","Canada","Stocks","Chickens, broilers","2021","FAO TIER 1","138733075"
"Emissions from Livestock","Canada","Stocks","Chickens, layers","2021","FAO TIER 1","34466000"
"Emissions from Livestock","Canada","Stocks","Ducks","2021","FAO TIER 1","1500816"
"Emissions from Livestock","Canada","Stocks","Goats","2021","FAO TIER 1","30025"
"Emissions from Livestock","Canada","Stocks","Horses","2021","FAO TIER 1","399503"
"Emissions from Livestock","Canada","Stocks","Mules and hinnies","2021","FAO TIER 1","4000"
"Emissions from Livestock","Canada","Stocks","Sheep","2021","FAO TIER 1","791300"
"Emissions from Livestock","Canada","Stocks","Swine, breeding","2021","FAO TIER 1","1403000"
"Emissions from Livestock","Canada","Stocks","Swine, market","2021","FAO TIER 1","12627000"
"Emissions from Livestock","Canada","Stocks","Turkeys","2021","FAO TIER 1","5657983"
"Emissions from Livestock","Central African Republic","Stocks","Cattle, dairy","2021","FAO TIER 1","330995"
"Emissions from Livestock","Central African Republic","Stocks","Cattle, non-dairy","2021","FAO TIER 1","4429640"
"Emissions from Livestock","Central African Republic","Stocks","Chickens, broilers","2021","FAO TIER 1","6474923"
"Emissions from Livestock","Central African Republic","Stocks","Chickens, layers","2021","FAO TIER 1","699947"
"Emissions from Livestock","Central African Republic","Stocks","Ducks","2021","FAO TIER 1","12798"
"Emissions from Livestock","Central African Republic","Stocks","Goats","2021","FAO TIER 1","6515282"
"Emissions from Livestock","Central African Republic","Stocks","Sheep","2021","FAO TIER 1","433229"
"Emissions from Livestock","Central African Republic","Stocks","Swine, breeding","2021","FAO TIER 1","106012"
"Emissions from Livestock","Central African Republic","Stocks","Swine, market","2021","FAO TIER 1","954112"
"Emissions from Livestock","Chad","Stocks","Asses","2021","FAO TIER 1","4115104"
"Emissions from Livestock","Chad","Stocks","Camels","2021","FAO TIER 1","9401892"
"Emissions from Livestock","Chad","Stocks","Cattle, dairy","2021","FAO TIER 1","1205972"
"Emissions from Livestock","Chad","Stocks","Cattle, non-dairy","2021","FAO TIER 1","32081237"
"Emissions from Livestock","Chad","Stocks","Chickens, broilers","2021","FAO TIER 1","4994970"
"Emissions from Livestock","Chad","Stocks","Chickens, layers","2021","FAO TIER 1","1173695"
"Emissions from Livestock","Chad","Stocks","Goats","2021","FAO TIER 1","43735657"
"Emissions from Livestock","Chad","Stocks","Horses","2021","FAO TIER 1","1379167"
"Emissions from Livestock","Chad","Stocks","Sheep","2021","FAO TIER 1","41771929"
"Emissions from Livestock","Chad","Stocks","Swine, breeding","2021","FAO TIER 1","11311"
"Emissions from Livestock","Chad","Stocks","Swine, market","2021","FAO TIER 1","101799"
"Emissions from Livestock","Chile","Stocks","Asses","2021","FAO TIER 1","15292"
"Emissions from Livestock","Chile","Stocks","Cattle, dairy","2021","FAO TIER 1","604826"
"Emissions from Livestock","Chile","Stocks","Cattle, non-dairy","2021","FAO TIER 1","2433297"
"Emissions from Livestock","Chile","Stocks","Chickens, broilers","2021","FAO TIER 1","101694411"
"Emissions from Livestock","Chile","Stocks","Chickens, layers","2021","FAO TIER 1","12820108"
"Emissions from Livestock","Chile","Stocks","Goats","2021","FAO TIER 1","432427"
"Emissions from Livestock","Chile","Stocks","Horses","2021","FAO TIER 1","300945"
"Emissions from Livestock","Chile","Stocks","Mules and hinnies","2021","FAO TIER 1","6818"
"Emissions from Livestock","Chile","Stocks","Sheep","2021","FAO TIER 1","1719063"
"Emissions from Livestock","Chile","Stocks","Swine, breeding","2021","FAO TIER 1","288119"
"Emissions from Livestock","Chile","Stocks","Swine, market","2021","FAO TIER 1","2593073"
"Emissions from Livestock","Chile","Stocks","Turkeys","2021","FAO TIER 1","27414573"
"Emissions from Livestock","China","Stocks","Asses","2021","FAO TIER 1","1966900"
"Emissions from Livestock","China","Stocks","Buffalo","2021","FAO TIER 1","27022807"
"Emissions from Livestock","China","Stocks","Camels","2021","FAO TIER 1","461700"
"Emissions from Livestock","China","Stocks","Cattle, dairy","2021","FAO TIER 1","12231500"
"Emissions from Livestock","China","Stocks","Cattle, non-dairy","2021","FAO TIER 1","48290544"
"Emissions from Livestock","China","Stocks","Chickens, broilers","2021","FAO TIER 1","1990457465"
"Emissions from Livestock","China","Stocks","Chickens, layers","2021","FAO TIER 1","3233167178"
"Emissions from Livestock","China","Stocks","Ducks","2021","FAO TIER 1","675777366"
"Emissions from Livestock","China","Stocks","Goats","2021","FAO TIER 1","133443170"
"Emissions from Livestock","China","Stocks","Horses","2021","FAO TIER 1","3727316"
"Emissions from Livestock","China","Stocks","Mules and hinnies","2021","FAO TIER 1","541700"
"Emissions from Livestock","China","Stocks","Sheep","2021","FAO TIER 1","186376976"
"Emissions from Livestock","China","Stocks","Swine, breeding","2021","FAO TIER 1","45480728"
"Emissions from Livestock","China","Stocks","Swine, market","2021","FAO TIER 1","409326553"
"Emissions from Livestock","China","Stocks","Turkeys","2021","FAO TIER 1","77000"
"Emissions from Livestock","China, Hong Kong SAR","Stocks","Buffalo","2021","FAO TIER 1","326"
"Emissions from Livestock","China, Hong Kong SAR","Stocks","Cattle, dairy","2021","FAO TIER 1","20"
"Emissions from Livestock","China, Hong Kong SAR","Stocks","Cattle, non-dairy","2021","FAO TIER 1","1559"
"Emissions from Livestock","China, Hong Kong SAR","Stocks","Chickens, broilers","2021","FAO TIER 1","4217238"
"Emissions from Livestock","China, Hong Kong SAR","Stocks","Chickens, layers","2021","FAO TIER 1","81095"
"Emissions from Livestock","China, Hong Kong SAR","Stocks","Ducks","2021","FAO TIER 1","233758"
"Emissions from Livestock","China, Hong Kong SAR","Stocks","Goats","2021","FAO TIER 1","703"
"Emissions from Livestock","China, Hong Kong SAR","Stocks","Horses","2021","FAO TIER 1","1547"
"Emissions from Livestock","China, Hong Kong SAR","Stocks","Sheep","2021","FAO TIER 1","21"
"Emissions from Livestock","China, Hong Kong SAR","Stocks","Swine, breeding","2021","FAO TIER 1","11149"
"Emissions from Livestock","China, Hong Kong SAR","Stocks","Swine, market","2021","FAO TIER 1","100344"
"Emissions from Livestock","China, Hong Kong SAR","Stocks","Turkeys","2021","FAO TIER 1","0"
"Emissions from Livestock","China, Macao SAR","Stocks","Chickens, broilers","2021","FAO TIER 1","688043"
"Emissions from Livestock","China, Macao SAR","Stocks","Chickens, layers","2021","FAO TIER 1","109000"
"Emissions from Livestock","China, mainland","Stocks","Asses","2021","FAO TIER 1","1966900"
"Emissions from Livestock","China, mainland","Stocks","Buffalo","2021","FAO TIER 1","27020479"
"Emissions from Livestock","China, mainland","Stocks","Camels","2021","FAO TIER 1","461700"
"Emissions from Livestock","China, mainland","Stocks","Cattle, dairy","2021","FAO TIER 1","12166506"
"Emissions from Livestock","China, mainland","Stocks","Cattle, non-dairy","2021","FAO TIER 1","48194836"
"Emissions from Livestock","China, mainland","Stocks","Chickens, broilers","2021","FAO TIER 1","1929191184"
"Emissions from Livestock","China, mainland","Stocks","Chickens, layers","2021","FAO TIER 1","3189106082"
"Emissions from Livestock","China, mainland","Stocks","Ducks","2021","FAO TIER 1","668017608"
"Emissions from Livestock","China, mainland","Stocks","Goats","2021","FAO TIER 1","133316400"
"Emissions from Livestock","China, mainland","Stocks","Horses","2021","FAO TIER 1","3724900"
"Emissions from Livestock","China, mainland","Stocks","Mules and hinnies","2021","FAO TIER 1","541700"
"Emissions from Livestock","China, mainland","Stocks","Sheep","2021","FAO TIER 1","186376800"
"Emissions from Livestock","China, mainland","Stocks","Swine, breeding","2021","FAO TIER 1","44922420"
"Emissions from Livestock","China, mainland","Stocks","Swine, market","2021","FAO TIER 1","404301780"
"Emissions from Livestock","China, Taiwan Province of","Stocks","Buffalo","2021","FAO TIER 1","2002"
"Emissions from Livestock","China, Taiwan Province of","Stocks","Cattle, dairy","2021","FAO TIER 1","64974"
"Emissions from Livestock","China, Taiwan Province of","Stocks","Cattle, non-dairy","2021","FAO TIER 1","94148"
"Emissions from Livestock","China, Taiwan Province of","Stocks","Chickens, broilers","2021","FAO TIER 1","56361000"
"Emissions from Livestock","China, Taiwan Province of","Stocks","Chickens, layers","2021","FAO TIER 1","43871000"
"Emissions from Livestock","China, Taiwan Province of","Stocks","Ducks","2021","FAO TIER 1","7526000"
"Emissions from Livestock","China, Taiwan Province of","Stocks","Goats","2021","FAO TIER 1","126067"
"Emissions from Livestock","China, Taiwan Province of","Stocks","Horses","2021","FAO TIER 1","869"
"Emissions from Livestock","China, Taiwan Province of","Stocks","Sheep","2021","FAO TIER 1","155"
"Emissions from Livestock","China, Taiwan Province of","Stocks","Swine, breeding","2021","FAO TIER 1","547159"
"Emissions from Livestock","China, Taiwan Province of","Stocks","Swine, market","2021","FAO TIER 1","4924429"
"Emissions from Livestock","China, Taiwan Province of","Stocks","Turkeys","2021","FAO TIER 1","77000"
"Emissions from Livestock","Colombia","Stocks","Asses","2021","FAO TIER 1","53460"
"Emissions from Livestock","Colombia","Stocks","Buffalo","2021","FAO TIER 1","451783"
"Emissions from Livestock","Colombia","Stocks","Cattle, dairy","2021","FAO TIER 1","3565527"
"Emissions from Livestock","Colombia","Stocks","Cattle, non-dairy","2021","FAO TIER 1","25735865"
"Emissions from Livestock","Colombia","Stocks","Chickens, broilers","2021","FAO TIER 1","156496451"
"Emissions from Livestock","Colombia","Stocks","Chickens, layers","2021","FAO TIER 1","65634337"
"Emissions from Livestock","Colombia","Stocks","Goats","2021","FAO TIER 1","1149054"
"Emissions from Livestock","Colombia","Stocks","Horses","2021","FAO TIER 1","1600415"
"Emissions from Livestock","Colombia","Stocks","Mules and hinnies","2021","FAO TIER 1","179345"
"Emissions from Livestock","Colombia","Stocks","Sheep","2021","FAO TIER 1","1805877"
"Emissions from Livestock","Colombia","Stocks","Swine, breeding","2021","FAO TIER 1","580424"
"Emissions from Livestock","Colombia","Stocks","Swine, market","2021","FAO TIER 1","5223817"
"Emissions from Livestock","Comoros","Stocks","Asses","2021","FAO TIER 1","5558"
"Emissions from Livestock","Comoros","Stocks","Cattle, dairy","2021","FAO TIER 1","9728"
"Emissions from Livestock","Comoros","Stocks","Cattle, non-dairy","2021","FAO TIER 1","41349"
"Emissions from Livestock","Comoros","Stocks","Chickens, broilers","2021","FAO TIER 1","330173"
"Emissions from Livestock","Comoros","Stocks","Chickens, layers","2021","FAO TIER 1","199954"
"Emissions from Livestock","Comoros","Stocks","Goats","2021","FAO TIER 1","121228"
"Emissions from Livestock","Comoros","Stocks","Sheep","2021","FAO TIER 1","25089"
"Emissions from Livestock","Congo","Stocks","Cattle, dairy","2021","FAO TIER 1","2960"
"Emissions from Livestock","Congo","Stocks","Cattle, non-dairy","2021","FAO TIER 1","333873"
"Emissions from Livestock","Congo","Stocks","Chickens, broilers","2021","FAO TIER 1","2474511"
"Emissions from Livestock","Congo","Stocks","Chickens, layers","2021","FAO TIER 1","531677"
"Emissions from Livestock","Congo","Stocks","Goats","2021","FAO TIER 1","327214"
"Emissions from Livestock","Congo","Stocks","Horses","2021","FAO TIER 1","68"
"Emissions from Livestock","Congo","Stocks","Sheep","2021","FAO TIER 1","125135"
"Emissions from Livestock","Congo","Stocks","Swine, breeding","2021","FAO TIER 1","10332"
"Emissions from Livestock","Congo","Stocks","Swine, market","2021","FAO TIER 1","92989"
"Emissions from Livestock","Cook Islands","Stocks","Cattle, dairy","2021","FAO TIER 1","21"
"Emissions from Livestock","Cook Islands","Stocks","Cattle, non-dairy","2021","FAO TIER 1","87"
"Emissions from Livestock","Cook Islands","Stocks","Chickens, broilers","2021","FAO TIER 1","9641"
"Emissions from Livestock","Cook Islands","Stocks","Chickens, layers","2021","FAO TIER 1","6000"
"Emissions from Livestock","Cook Islands","Stocks","Goats","2021","FAO TIER 1","911"
"Emissions from Livestock","Cook Islands","Stocks","Horses","2021","FAO TIER 1","302"
"Emissions from Livestock","Cook Islands","Stocks","Swine, breeding","2021","FAO TIER 1","2714"
"Emissions from Livestock","Cook Islands","Stocks","Swine, market","2021","FAO TIER 1","24424"
"Emissions from Livestock","Costa Rica","Stocks","Asses","2021","FAO TIER 1","7374"
"Emissions from Livestock","Costa Rica","Stocks","Cattle, dairy","2021","FAO TIER 1","839444"
"Emissions from Livestock","Costa Rica","Stocks","Cattle, non-dairy","2021","FAO TIER 1","467059"
"Emissions from Livestock","Costa Rica","Stocks","Chickens, broilers","2021","FAO TIER 1","22061506"
"Emissions from Livestock","Costa Rica","Stocks","Chickens, layers","2021","FAO TIER 1","3876151"
"Emissions from Livestock","Costa Rica","Stocks","Goats","2021","FAO TIER 1","73928"
"Emissions from Livestock","Costa Rica","Stocks","Horses","2021","FAO TIER 1","117360"
"Emissions from Livestock","Costa Rica","Stocks","Mules and hinnies","2021","FAO TIER 1","4930"
"Emissions from Livestock","Costa Rica","Stocks","Sheep","2021","FAO TIER 1","2840"
"Emissions from Livestock","Costa Rica","Stocks","Swine, breeding","2021","FAO TIER 1","40035"
"Emissions from Livestock","Costa Rica","Stocks","Swine, market","2021","FAO TIER 1","360316"
"Emissions from Livestock","Côte d'Ivoire","Stocks","Cattle, dairy","2021","FAO TIER 1","313028"
"Emissions from Livestock","Côte d'Ivoire","Stocks","Cattle, non-dairy","2021","FAO TIER 1","1473240"
"Emissions from Livestock","Côte d'Ivoire","Stocks","Chickens, broilers","2021","FAO TIER 1","83235312"
"Emissions from Livestock","Côte d'Ivoire","Stocks","Chickens, layers","2021","FAO TIER 1","5012667"
"Emissions from Livestock","Côte d'Ivoire","Stocks","Goats","2021","FAO TIER 1","3993576"
"Emissions from Livestock","Côte d'Ivoire","Stocks","Sheep","2021","FAO TIER 1","2343613"
"Emissions from Livestock","Côte d'Ivoire","Stocks","Swine, breeding","2021","FAO TIER 1","43068"
"Emissions from Livestock","Côte d'Ivoire","Stocks","Swine, market","2021","FAO TIER 1","387615"
"Emissions from Livestock","Croatia","Stocks","Buffalo","2021","FAO TIER 1","0"
